,collection_date,country,host_species,reassortant,state,strain_name,subtype
2323,2008-08-09,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/8BM2082/2008,H8N4
2324,2010-09-14,Canada,Blue-Winged Teal/Avian,False,New Brunswick,A/blue-winged teal/New Brunswick/00289/2010,H3N8
2325,2012-08-08,China,Chicken/Avian,False,Shandong,A/chicken/Shandong/818/2012,H9N2
2326,2010-10-03,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/10OS2909/2010,H3N8
2327,2009-07-23,USA,Mallard/Avian,True,California,A/mallard/California/5491/2009,H5N2
2328,2008-07-31,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/Sg-00605/2008,H3N8
2329,2007-10-22,,Mallard/Avian,False,Sweden,A/mallard/Sweden/68735/2007,H2N2
2330,2008-11-17,,Mallard/Avian,False,Sweden,A/mallard/Sweden/80010/2008,H4N6
2331,2008-11-16,,Mallard/Avian,False,Sweden,A/mallard/Sweden/79978/2008,H4N6
2332,2007-10-19,,Mallard/Avian,True,Sweden,A/mallard/Sweden/68597/2007,H2N2
2333,2012-01-17,USA,American Black Duck/Avian,False,Maryland,A/American black duck/Maryland/11OS3898/2012,H2N1
2334,2011-09-19,,Blue-Winged Teal/Avian,False,Canada,A/blue-winged teal/Canada/3241/2011,H4N6
2335,2007-01-27,USA,Northern Shoveler/Avian,True,California,A/northern shoveler/California/44287-364/2007,H7N3
2336,2008-06-30,Egypt,Chicken/Avian,False,Qalubia,A/chicken/Qalubia/CAI20/2008,H5N1
2337,2012-06-05,China,Duck/Avian,False,Jiangxi,A/duck/Jiangxi/S2443/2012,H4N6
2338,2009-08-17,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM10877R0/2009,H4N6
2339,2011-08-19,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2229/2011,H5N2
2340,2009-08-10,USA,Northern Pintail/Avian,True,Interior Alaska,A/northern pintail/Interior Alaska/9BM8448R0/2009,H3N1
2341,2010-12-12,Canada,Duck/Avian,True,SK,A/duck/SK/4628/2010,H5N3
2342,2009-11-07,,Mallard/Avian,False,Sweden,A/mallard/Sweden/101298/2009,H4N6
2343,2010-07-13,USA,American Green-Winged Teal/Avian,True,Interior Alaska,A/American green-winged teal/Interior Alaska/10BM04207R0/2010,H3N6
2344,2010-10-17,USA,American Wigeon/Avian,True,Iowa,A/American wigeon/Iowa/10OS2748/2010,H2N2
2345,2009-11-04,China,Duck/Avian,False,Shanghai,A/duck/Shanghai/C164/2009,H9N2
2346,2009-06-02,USA,Ruddy Turnstone/Avian,False,Delaware,A/ruddy turnstone/Delaware/AI09-1221/2009,H1N1
2347,2010-11-27,USA,American Green-Winged Teal/Avian,False,Illinois,A/American green-winged teal/Illinois/10OS4014/2010,H7N3
2348,2008-10-22,USA,Mallard/Avian,False,California,A/mallard/California/8457/2008,H6N2
2349,2010-09-03,Canada,Blue-Winged Teal/Avian,False,Prince Edward Island,A/blue-winged teal/Prince Edward Island/00844/2010,H4N9
2350,2007-09-23,Canada,Mallard-Black Duck Hybrid/Avian,True,New Brunswick,A/mallard-black duck hybrid/New Brunswick/02642/2007,H3N8
2351,2009-09-02,USA,American Green-Winged Teal/Avian,True,Interior Alaska,A/American green-winged teal/Interior Alaska/9BM12318R0/2009,H3N8
2352,2012-08-01,USA,Mallard/Avian,False,California,A/mallard/California/3118/2012,H2N3
2353,2007-09-07,USA,Northern Pintail/Avian,True,Interior Alaska,A/northern pintail/Interior Alaska/2/2007,H4N8
2354,2007-08-08,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/7MP1246/2007,H4N6
2355,2010-10-03,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/10OS2917/2010,H4N6
2356,2008-08-06,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/08OS1376/2008,H1N1
2357,2012-09-07,China,Duck/Avian,True,Guangxi,A/duck/Guangxi/125D17/2012,H4N2
2358,2009-05-20,USA,Shorebird/Avian,False,Delaware,A/shorebird/Delaware/274/2009,H1N1
2359,2009-08-06,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM7218R0/2009,H10N7
2360,2010-08-14,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM12311R0/2010,H3N8
2361,2008-06-30,Egypt,Chicken/Avian,False,Qalubia,A/chicken/Qalubia/CAI21/2008,H5N1
2362,2009-10-30,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/2756/2009,H1N1
2363,2010-07-27,USA,Mallard/Avian,False,California,A/mallard/California/1154/2010,H4N6
2364,2011-08-12,USA,Mallard/Avian,False,California,A/mallard/California/2547V/2011,H3N8
2365,2011-10-01,USA,Blue-Winged Teal/Avian,False,Wisconsin,A/blue-winged teal/Wisconsin/11OS3301/2011,H3N2
2366,2011-11-01,,Goose/Avian,True,Iceland,A/greylag goose/Iceland/0921/2011,H6N8
2367,2011-08-13,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2120/2011,H1N1
2368,2007-09-24,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/02525/2007,H3N8
2369,2009-05-08,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-372/2009,H6N1
2370,2007-09-05,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/7MP1822/2007,H3N8
2371,2010-10-29,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/10OS3169/2010,H4N9
2372,2009-08-09,Canada,Ring-Necked Duck/Avian,False,New Brunswick,A/ring-necked duck/New Brunswick/03400/2009,H3N8
2373,2007-10-16,,Mallard/Avian,False,Sweden,A/mallard/Sweden/68509/2007,H4N6
2374,2008-09-26,,Chicken/Avian,False,Egypt,A/chicken/Egypt/0891/2008,H5N1
2375,2007-05-23,USA,Ruddy Turnstone/Avian,True,Delaware Bay,A/ruddy turnstone/Delaware Bay/173/2007,H6N2
2376,2009-07-06,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM1975/2009,H4N6
2377,2009-10-04,USA,Mallard/Avian,True,Wisconsin,A/mallard/Wisconsin/2530/2009,H4N2
2378,2011-03-10,China,Duck/Avian,False,Fujian,A/wild duck/Fujian/1/2011,H5N1
2379,2012-02-26,China,Muscovy Duck/Avian,True,Guangxi,A/Muscovy duck/Guangxi/GXd-3/2012,H1N2
2380,2009-05-20,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/132/2009,H10N7
2381,2007-10-16,,Mallard/Avian,False,Sweden,A/mallard/Sweden/68515/2007,H4N6
2382,2009-08-07,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7302R0/2009,H4N6
2383,2012-07-18,USA,Mallard/Avian,False,California,A/mallard/California/2867/2012,H2N3
2384,2009-11-11,,Blue-Winged Teal/Avian,False,Guatemala,A/blue-winged teal/Guatemala/CIP049-03/2009,H11N2
2385,2007-08-22,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/137/2007,H3N8
2386,2007-12-02,USA,Northern Shoveler/Avian,True,California,A/northern shoveler/California/HKWF1046C/2007,H3N5
2387,2007-09-04,Canada,American Wigeon/Avian,True,New Brunswick,A/American wigeon/New Brunswick/04488/2007,H3N8
2388,2009-07-21,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM3361R0/2009,H10N7
2389,2011-10-16,USA,Duck/Avian,False,Wisconsin,A/wood duck/Wisconsin/11OS3443/2011,H11N9
2390,2009-07-09,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM2077/2009,H4N6
2391,2008-09-21,USA,Mallard/Avian,False,New Jersey,A/mallard/New Jersey/Sg-00760/2008,H4N6
2392,2010-11-27,USA,Mallard/Avian,False,California,A/mallard/California/3188/2010,H6N8
2393,2011-12-22,China,Duck/Avian,True,Guangdong,A/duck/Guangdong/W12/2011,H3N2
2394,2009-05-15,China,Goose/Avian,True,Guangxi,A/goose/Guangxi/020G/2009,H3N8
2395,2010-07-06,USA,Northern Pintail/Avian,True,Interior Alaska,A/northern pintail/Interior Alaska/10BM03314/2010,H4N4
2396,2010-01-12,India,Chicken/Avian,False,West Bengal,A/chicken/West Bengal/239020/2010,H5N1
2397,2010-03-10,USA,Blue-Winged Teal/Avian,False,Texas,A/blue winged teal/Texas/A00463679/2010,H7N3
2398,2008-10-22,USA,Mallard/Avian,False,California,A/mallard/California/8462/2008,H6N1
2399,2008-01-21,,Kelp Gull/Avian,True,Chile,A/wild bird/Chile/1805/2008,H5N9
2400,2007-08-21,Canada,Green-Winged Teal/Avian,False,Manitoba,A/American green-winged teal/Manitoba/23884/2007,H4N6
2401,2010-12-22,,Duck/Avian,False,Egypt,A/duck/Egypt/M2583B/2010,H5N1
2402,2007-09-11,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/AI07-3140/2007,H1N1
2403,2008-07-31,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/Sg-00589/2008,H3N8
2404,2011-11-15,China,Chicken/Avian,False,Yunnan,A/chicken/Yunnan/C4090/2011,H9N2
2405,2009-08-18,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM11065R0/2009,H10N7
2406,2007-09-05,USA,Northern Shoveler/Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/7MP1796/2007,Mixed
2407,2010-08-13,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM12221R0/2010,H4N6
2408,2009-08-15,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM9973R0/2009,H3N1
2409,2009-08-11,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM9049R0/2009,H4N6
2410,2012-07-09,USA,Mallard/Avian,False,California,A/mallard/California/2743/2012,H3N8
2411,2011-09-24,,Blue-Winged Teal/Avian,False,Canada,A/blue-winged teal/Canada/3289/2011,H3N8
2412,2009-12-27,China,Duck/Avian,True,Jiangxi,A/duck/Jiangxi/26331/2009,H10N7
2413,2012-01-10,China,Duck/Avian,True,Guangdong,A/duck/Guangdong/E1/2012,H10N8
2414,2009-08-15,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM9975R0/2009,H4N6
2415,2010-08-10,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM10805R0/2010,H7N3
2416,2007-11-10,USA,Northern Shoveler/Avian,False,California,A/northern shoveler/California/HKWF608/2007,H10N7
2417,2010-07-30,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM06460R0/2010,H4N6
2418,2010-08-07,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM09563R0/2010,H7N3
2419,2008-11-30,USA,Mallard/Avian,True,California,A/mallard/California/9573/2008,H4N6
2420,2009-05-26,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-554/2009,H10N7
2421,2009-09-06,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM12700R0/2009,H3N8
2422,2009-11-08,,Mallard/Avian,False,Sweden,A/mallard/Sweden/101329/2009,H4N6
2423,2008-09-21,USA,Mallard/Avian,False,New Jersey,A/mallard/New Jersey/Sg-00939/2008,H4N6
2424,2007-09-04,USA,Northern Shoveler/Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/7MP1765/2007,H3N8
2425,2007-08-22,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/116/2007,H3N8
2426,2011-11-13,China,Duck/Avian,False,Hunan,A/duck/Hunan/S4474/2011,H11N9
2427,2010-09-04,USA,Blue-Winged Teal/Avian,True,Illinois,A/blue-winged teal/Illinois/10OS1546/2010,H3N6
2428,2011-01-20,,Goose/Avian,False,Egypt,A/goose/Egypt/M2794E/2011,H5N1
2429,2009-12-26,China,Chicken/Avian,False,Hubei,A/chicken/Hubei/C4196/2009,H9N2
2430,2008-08-06,USA,Mute Swan/Avian,False,Rhode Island,A/mute swan/Rhode Island/A00325105/2008,H7N3
2431,2007-08-03,USA,Blue-Winged Teal/Avian,True,Minnesota,A/blue-winged teal/Minnesota/Sg-00042/2007,Mixed
2432,2010-07-25,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM05347R0/2010,H7N3
2433,2009-01-24,USA,Blue-Winged Teal/Avian,False,Texas,A/blue winged teal/Texas/A00676566/2009,H7N3
2434,2008-05-16,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/315/2008,H4N6
2435,2009-11-29,USA,Mallard/Avian,False,Illinois,A/mallard/Illinois/4124/2009,H4N8
2436,2011-09-10,USA,Blue-Winged Teal/Avian,False,Missouri,A/blue-winged teal/Missouri/11OS2620/2011,H4N6
2437,2012-11-23,USA,Mallard/Avian,False,Illinois,A/mallard/Illinois/12OS4468/2012,H11N9
2438,2011-09-09,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/11ML00035/2011,H4N6
2439,2010-12-10,China,Duck/Avian,False,Guangxi,A/duck/Guangxi/S4111/2010,H6N6
2440,2010-09-10,Canada,Mallard/Avian,False,Nova Scotia,A/mallard/Nova Scotia/00084/2010,H1N1
2441,2010-09-10,Canada,Mallard/Avian,False,Nova Scotia,A/mallard/Nova Scotia/00088/2010,H1N1
2442,2010-08-16,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00618/2010,H3N6
2443,2010-09-10,Canada,American Black Duck/Avian,False,Nova Scotia,A/American black duck/Nova Scotia/00089/2010,H1N1
2444,2010-10-03,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/10OS3051/2010,H4N2
2445,2007-10-31,USA,American Wigeon/Avian,True,California,A/American wigeon/California/HKWF295/2007,H6N5
2446,2012-08-30,China,Chicken/Avian,False,Shandong,A/chicken/Shandong/lc0830/2012,H9N2
2447,2008-10-25,USA,Gadwall/Avian,False,California,A/gadwall/California/8504/2008,H6N1
2448,2010-05-12,Canada,Ring-Billed Gull/Avian,False,Quebec,A/ring-billed gull/Quebec/G066/2010,H1N3
2449,2012-02-02,China,Chicken/Avian,False,Shandong,A/chicken/Shandong/wf0202/2012,H9N2
2450,2012-08-08,Viet Nam,Mallard/Avian,True,Vietnam,A/duck/Vietnam/LBM235/2012,H3N6
2451,2008-03-01,Egypt,Chicken/Avian,False,Giza,A/chicken/Giza/CAI7/2008,H5N1
2452,2009-07-06,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM1974/2009,H4N6
2453,2007-08-18,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/27/2007,H3N8
2454,2011-08-17,,White-Rumped Sandpiper/Avian,True,Canada,A/white-rumped sandpiper/Canada/2541/2011,H2N5
2455,2007-09-21,Canada,American Black Duck/Avian,True,New Brunswick,A/American black duck/New Brunswick/25182/2007,H3N6
2456,2009-11-21,,Mallard/Avian,False,Sweden,A/mallard/Sweden/104746/2009,H10N1
2457,2007-09-19,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/02730/2007,H4N6
2458,2009-12-02,,Mallard/Avian,False,Sweden,A/mallard/Sweden/105465/2009,H10N1
2459,2010-08-08,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM09893R0/2010,H3N6
2460,2012-07-13,USA,Mallard/Avian,False,California,A/mallard/California/2783/2012,H3N8
2461,2010-08-09,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM10324R0/2010,H7N3
2462,2007-12-05,USA,Northern Shoveler/Avian,False,California,A/northern shoveler/California/HKWF1203/2007,H8N4
2463,2009-12-02,China,Chicken/Avian,False,Shandong,A/chicken/Shandong/2567/2009,H9N2
2464,2009-07-21,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM3355R0/2009,H10N7
2465,2010-12-28,China,Chicken/Avian,False,Hubei,A/chicken/Hubei/C4071/2010,H9N2
2466,2007-08-03,USA,Ring-Necked Duck/Avian,True,Minnesota,A/ring-necked duck/Minnesota/Sg-00069/2007,Mixed
2467,2010-10-31,USA,American Green-Winged Teal/Avian,False,Illinois,A/American green-winged teal/Illinois/10OS3662/2010,H11N2
2468,2009-08-20,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM11572R0/2009,H3N8
2469,2009-08-05,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM6960R0/2009,H3N8
2470,2012-11-17,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/12OS5547/2012,H4N6
2471,2008-11-21,,Mallard/Avian,False,Sweden,A/mallard/Sweden/80299/2008,H4N6
2472,2012-12-02,China,Chicken/Avian,False,Guangdong,A/chicken/Guangdong/C76/2012,H9N2
2473,2009-08-17,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM10749R0/2009,H4N6
2474,2009-05-28,USA,Ruddy Turnstone/Avian,False,Delaware,A/ruddy turnstone/Delaware/AI09-666/2009,H6N1
2475,2007-09-17,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/02490/2007,H7N3
2476,2010-07-31,USA,Green-Winged Teal/Avian,False,Interior Alaska,A/American green-winged teal/Interior Alaska/10BM07000R0/2010,H4N6
2477,2009-09-04,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM12567R0/2009,H3N8
2478,2011-11-05,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS4368/2011,H11N9
2479,2008-11-26,China,Duck/Avian,False,Hunan,A/duck/Hunan/S4020/2008,H5N1
2480,2007-09-24,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/02653/2007,H4N6
2481,2007-10-28,USA,Northern Shoveler/Avian,False,California,A/northern shoveler/California/HKWF268/2007,H6N2
2482,2009-08-11,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM8815R0/2009,H4N6
2483,2009-08-03,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM6229R0/2009,H10N7
2484,2010-08-11,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00454/2010,H3N8
2485,2009-11-20,China,Chicken/Avian,False,Hunan,A/chicken/Hunan/S4191/2009,H6N2
2486,2010-05-20,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/380/2010,H6N1
2487,2009-07-28,USA,Mallard/Avian,False,California,A/mallard/California/5250/2009,H5N2
2488,2010-09-07,Canada,Blue-Winged Teal/Avian,False,Nova Scotia,A/blue-winged teal/Nova Scotia/00078/2010,H3N8
2489,2010-09-10,Canada,American Black Duck/Avian,False,Nova Scotia,A/American black duck/Nova Scotia/00096/2010,H1N1
2490,2007-08-20,Canada,Mallard/Avian,False,New Brunswick,A/mallard/New Brunswick/02294/2007,H4N6
2491,2009-05-20,USA,Ruddy Turnstone/Avian,True,New Jersey,A/ruddy turnstone/New Jersey/AI09-119/2009,H1N8
2492,2010-08-12,Canada,Wood Duck/Avian,False,Nova Scotia,A/wood duck/Nova Scotia/00738/2010,H3N8
2493,2007-09-07,USA,Mallard/Avian,True,Alaska,A/mallard/Alaska/7MP1028/2007,H4N8
2494,2010-02-28,China,Duck/Avian,True,Eastern China,A/duck/Eastern China/L0230/2010,H5N2
2495,2011-08-12,USA,Mallard/Avian,False,California,A/mallard/California/2556P/2011,H3N8
2496,2012-06-05,China,Duck/Avian,False,Jiangxi,A/duck/Jiangxi/S21046/2012,H4N2
2497,2007-08-22,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/145/2007,H4N6
2498,2011-09-03,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/11BM03819/2011,H3N8
2499,2010-11-10,USA,Northern Shoveler/Avian,False,Wisconsin,A/northern shoveler/Wisconsin/10OS3226/2010,H7N3
2500,2009-05-20,USA,Shorebird/Avian,True,Delaware Bay,A/shorebird/Delaware Bay/338/2009,H10N1
2501,2009-08-18,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM11487R0/2009,H3N8
2502,2007-01-20,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/07OS90/2007,H10N7
2503,2009-08-21,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM12186R0/2009,H4N6
2504,2009-11-13,,Mallard/Avian,False,Sweden,A/mallard/Sweden/101733/2009,H4N6
2505,2008-01-15,,Chicken/Avian,False,Egypt,A/chicken/Egypt/0836/2008,H5N1
2506,2011-08-12,USA,Mallard/Avian,False,California,A/mallard/California/2521V/2011,H3N8
2507,2009-10-29,,Mallard/Avian,False,Sweden,A/mallard/Sweden/100687/2009,H11N9
2508,2010-10-30,USA,Gadwall/Avian,True,Illinois,A/gadwall/Illinois/10OS3384/2010,H11N2
2509,2007-09-24,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/02650/2007,H3N2
2510,2011-12-10,USA,Gadwall/Avian,False,Mississippi,A/gadwall/Mississippi/11OS6085/2011,H6N1
2511,2010-08-13,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00523/2010,H4N6
2512,2009-08-12,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM9335R0/2009,H10N7
2513,2010-08-10,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM10807R0/2010,H7N3
2514,2011-11-12,USA,Mallard/Avian,False,Illinois,A/mallard/Illinois/11OS5582/2011,H1N1
2515,2009-08-18,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM11382R0/2009,H3N8
2516,2009-07-28,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/AI09-1854/2009,H8N4
2517,2008-10-25,USA,Mallard/Avian,False,California,A/mallard/California/8519/2008,H6N1
2518,2007-08-03,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/Sg-00052/2007,H4N6
2519,2012-03-25,China,Duck/Avian,False,Hunan,A/duck/Hunan/S11643/2012,H4N9
2520,2011-11-13,China,Duck/Avian,False,Hunan,A/duck/Hunan/S4220/2011,H5N1
2521,2008-03-17,China,Muscovy Duck/Avian,False,Fujian,A/Muscovy duck/Fujian/FZ01/2008,H6N6
2522,2008-11-11,,Mallard/Avian,True,Sweden,A/mallard/Sweden/79123/2008,H11N9
2523,2007-09-15,USA,Blue-Winged Teal/Avian,False,Texas,A/blue-winged teal/Texas/Sg-00206/2007,H4N6
2524,2010-08-12,Canada,Mallard/Avian,False,New Brunswick,A/mallard/New Brunswick/00495/2010,H3N8
2525,2007-10-25,,Mallard/Avian,False,Sweden,A/mallard/Sweden/68893/2007,H4N6
2526,2007-08-15,China,Mallard/Avian,True,San Jiang,A/mallard/San Jiang/275/2007,H6N1
2527,2010-05-12,Canada,Ring-Billed Gull/Avian,False,Quebec,A/ring-billed gull/Quebec/G018/2010,H1N3
2528,2007-10-21,USA,American Wigeon/Avian,True,California,A/American wigeon/California/HKWF041C/2007,H6N1
2529,2007-01-20,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/07OS73/2007,H10N7
2530,2008-07-31,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/Sg-00590/2008,H3N8
2531,2012-06-17,Viet Nam,Chicken/Avian,False,Soc Trang,A/chicken/Soc Trang/2/2012,H5N1
2532,2007-12-23,,Aquatic Bird/Avian,True,India,A/aquatic bird/India/NIV-17095/2007,H11N1
2533,2009-01-24,USA,Green-Winged Teal/Avian,False,Texas,A/American green winged teal/Texas/A00586649/2009,H7N3
2534,2010-06-22,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/10BM02539R0/2010,H7N3
2535,2010-07-31,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM06828R0/2010,H3N8
2536,2010-10-30,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/10OS3171/2010,H7N3
2537,2009-08-18,USA,Mallard/Avian,True,Wisconsin,A/mallard/Wisconsin/1534/2009,H6N8
2538,2010-01-31,,Blue-Winged Teal/Avian,False,Guatemala,A/blue-winged teal/Guatemala/CIP049-14/2010,H8N4
2539,2012-03-07,China,Duck/Avian,True,Guangdong,A/duck/Guangdong/S1123/2012,H4N2
2540,2009-08-06,Canada,Mallard/Avian,False,Nova Scotia,A/mallard/Nova Scotia/03271/2009,H3N8
2541,2007-10-29,,Mallard/Avian,False,Sweden,A/mallard/Sweden/68954/2007,H4N6
2542,2010-09-19,USA,Blue-Winged Teal/Avian,False,Illinois,A/blue-winged teal/Illinois/10OS2988/2010,H4N6
2543,2010-08-14,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM12383R0/2010,H3N8
2544,2009-08-12,Canada,Ring-Necked Duck/Avian,False,New Brunswick,A/ring-necked duck/New Brunswick/03449/2009,H11N9
2545,2007-09-04,USA,Mallard/Avian,False,Washington,A/mallard/Washington/44338-047/2007,H6N1
2546,2010-08-09,Canada,Green-Winged Teal/Avian,False,New Brunswick,A/green-winged teal/New Brunswick/00392/2010,H7N7
2547,2009-05-28,USA,Ruddy Turnstone/Avian,False,Delaware,A/ruddy turnstone/Delaware/AI09-467/2009,H10N7
2548,2010-10-15,China,Duck/Avian,False,Guangdong,A/duck/Guangdong/S3225/2010,H6N6
2549,2007-08-11,USA,Green-Winged Teal/Avian,False,Interior Alaska,A/green-winged teal/Interior Alaska/1/2007,H3N8
2550,2008-12-12,China,Chicken/Avian,True,Guangxi,A/chicken/Guangxi/DX/2008,H9N2
2551,2008-11-02,USA,Northern Pintail/Avian,False,California,A/northern pintail/California/6495/2008,H6N1
2552,2008-10-19,USA,Northern Pintail/Avian,False,California,A/northern pintail/California/8105/2008,H6N1
2553,2011-08-12,USA,Mallard/Avian,False,California,A/mallard/California/2561P/2011,H3N8
2554,2007-08-16,USA,Teal/Avian,True,Oregon,A/teal/Oregon/44336-130/2007,H3N8
2555,2009-11-23,,Mallard/Avian,False,Sweden,A/mallard/Sweden/104831/2009,H4N6
2556,2008-08-02,USA,Mallard/Avian,True,Minnesota,A/mallard/Minnesota/AI08-3437/2008,H2N3
2557,2008-10-19,USA,American Wigeon/Avian,False,California,A/American wigeon/California/8121/2008,H6N1
2558,2012-08-06,USA,Mallard/Avian,False,California,A/mallard/California/3166/2012,H4N6
2559,2010-07-26,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM05900R0/2010,H3N8
2560,2007-10-22,,Mallard/Avian,False,Sweden,A/mallard/Sweden/68745/2007,H11N9
2561,2007-08-10,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/7MP0747/2007,H1N1
2562,2010-09-13,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00886/2010,H4N9
2563,2010-10-30,USA,Mallard/Avian,False,California,A/mallard/California/2396/2010,H5N2
2564,2009-08-07,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7398R0/2009,H10N7
2565,2008-09-05,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/A00465618/2008,H7N3
2566,2008-08-06,USA,Mallard/Avian,False,Maryland,A/mallard/Maryland/08OS1371/2008,H1N1
2567,2007-09-02,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/7MP1643/2007,Mixed
